,OBJECTID,PLANT_NAME,COUNTY,ONLINE_MW,FACILITY,GENERAL_FUEL,PRIMARY_FUEL,TECHNOLOGY,STATUS,TURBINE_MW,ONLINE_DATE,PLANT_CITY,PLANT_STATE,PLANT_ZIPC,RIVER_SYSTEM,STREAM_NAME,DEVELOPER,ELEVATION,location,latlons,lat,lon
382,1243,WILLIAM E. WARNE,LOS ANGELES,74.3,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,"1=38, 2=38",11/23/82,CASTAIC,CA,91310,SANTA CLARA-CALLEGUAS,"WEST BROOK CA AQUEDUCT,  PIRU CREEK",DEPT OF WATER RESOURCES,797.9602051,CASTAIC+CA,"[-118.6256552, 34.4890363]",34.4890363,-118.6256552
383,1244,CEMEX-BLACK MOUNTAIN QUARRY,SAN BERNARDINO,3.0,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,,10/31/12,APPLE VALLEY,CA,92307,,,,967.1115112,APPLE VALLEY+CA,"[-117.1858759, 34.5008311]",34.5008311,-117.1858759
384,1245,SEPV 1,LOS ANGELES,1.0,SOLAR,SOLAR,PHOTOVOLTAIC,SOLAR PANELS,OPERATIONAL,,4/23/12,PALMDALE,CA,93550,,,GESTAMP ASETYM SOLAR NORTH AMERICA,777.3425292999999,PALMDALE+CA,"[-118.1164613, 34.5794343]",34.5794343,-118.1164613
385,1250,HIGH DESERT,SAN BERNARDINO,854.9,OIL/GAS,OIL/GAS,NATURAL GAS,"COMBUSTION TURBINE, STEAM, HEAT RECOVERY",OPERATIONAL,"1=177.3, 2=177.3, 3=177.3, 4=323",4/22/03,VICTORVILLE,CA,92301,,,"CONSTELLATION POWER DEVELOPMENT, INLAND ENERGY",870.2548218000001,VICTORVILLE+CA,"[-117.2911565, 34.5361067]",34.5361067,-117.2911565
386,1253,CEMEX-RIVER PLANT,SAN BERNARDINO,3.2,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,,10/31/12,VICTORVILLE,CA,92392,,,,819.2645263999999,VICTORVILLE+CA,"[-117.2911565, 34.5361067]",34.5361067,-117.2911565
387,1254,SAN FRANCISQUITO 1,LOS ANGELES,54.3,HYDROELECTRIC,HYDRO,WATER,"RUN-OF-RIVER, TURBINE PIPELINE, AQUEDUCT",OPERATIONAL,"1A=25, 3=9.375, 4=10, 5A=25",4/16/17,SAUGUS,CA,91350,SANTA CLARA-CALLEGUAS,LOS ANGELES AQUEDUCT,,653.934021,SAUGUS+CA,"[-118.540556, 34.413889]",34.413889,-118.540556
388,1255,CASTAIC,LOS ANGELES,1331.0,HYDROELECTRIC,HYDRO,WATER,"PUMPED STORAGE, WATER, PONDAGE",OPERATIONAL,"1=212.500, 2=212.500, 3=212.500, 4=212.500, 5=212.500, 6=212.500, 7=56",7/11/73,CASTAIC,CA,91384,SANTA CLARA-CALLEGUAS,"WEST BROOK CA AQUEDUCT,  CASTAIC CREEK",WATER RESOURCES & LA WATER & POWER,467.07278439999993,CASTAIC+CA,"[-118.6256552, 34.4890363]",34.4890363,-118.6256552
389,1258,PARKER,SAN BERNARDINO,120.0,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,#1 = /30                            #2 = /30                           #3 = /30                           #4 = /30,12/1/42,PARKER DAM,CA,92267,CHEMEHUEVIS,COLORADO RIVER,USBR,115.5574722,PARKER DAM+CA,"[-114.1430071, 34.287246]",34.287246,-114.1430071
390,1259,SAN FRANCISQUITO 2,LOS ANGELES,18.0,HYDROELECTRIC,HYDRO,WATER,"RUN-OF-RIVER, TURBINE PIPELINE, AQUEDUCT",OPERATIONAL,"6=14, 2=14, 3=14",7/6/20,SAUGUS,CA,91350,SANTA CLARA-CALLEGUAS,LOS ANGELES AQUEDUCT,,484.40884400000004,SAUGUS+CA,"[-118.540556, 34.413889]",34.413889,-118.540556
391,1260,FOOTHILL FEEDER,LOS ANGELES,9.0,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,"1=4.55, 2=4.55",4/1/81,CASTAIC,CA,91310,SANTA CLARA-CALLEGUAS,FOOTHILL FEEDER,METROPOLITAN WATER DISTRICT OF S. CALIF,381.76522830000005,CASTAIC+CA,"[-118.6256552, 34.4890363]",34.4890363,-118.6256552
392,1263,MONTECITO WD,SANTA BARBARA,0.13,HYDROELECTRIC,HYDRO,WATER,PRESSURE-REDUCING STATION,OPERATIONAL,,1/17/89,MONTECITO,CA,93108,SANTA YNEZ RIVER,"SANTA YNEZ RIVER, BY JAMESON LAKE",,670.9092407,MONTECITO+CA,"[-119.6320753, 34.4366626]",34.4366626,-119.6320753
393,1265,SANTA FELICIA,VENTURA,1.42,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,6/1/87,LAKE PIRU,CA,93040,PIRU CREEK,"PIRU CREEK, SANTA FELICIA DAM, SANTA CLARA RIVER",UNITED WATER CONSERVATION DISTRICT,268.1732483,LAKE PIRU+CA,"[-118.7613794, 34.4569565]",34.4569565,-118.7613794
394,1273,GOLETA WD,SANTA BARBARA,0.15,HYDROELECTRIC,HYDRO,HYDRO,PRESSURE-REDUCING STATION,OPERATIONAL,,5/1/86,GOLETA,CA,93116,,,,30.320182799999998,GOLETA+CA,"[-119.8276389, 34.4358294]",34.4358294,-119.8276389
395,1277,SANTA BARBARA COTTAGE HOSP.,SANTA BARBARA,6.4,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,,12/1/85,SANTA BARBARA,CA,93102,,,,44.608123799999994,SANTA BARBARA+CA,"[-119.6981901, 34.4208305]",34.4208305,-119.6981901
396,1282,AES PLACERITA,LOS ANGELES,120.0,OIL/GAS,OIL/GAS,NATURAL GAS,COMBINED CYCLE,OPERATIONAL,"1=48, 2=48, 3=25",1/1/88,PLACERITA CYN.,CA,91321,,,,419.58853150000004,PLACERITA CYN.+CA,"[-118.5184186, 34.3861087]",34.3861087,-118.5184186
397,1289,MOJAVE SIPHON,SAN BERNARDINO,32.79,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,"1=10, 2=10, 3=10",8/16/96,HESPERIA,CA,92345,MOJAVE,"EAST BROOK CA AQUEDUCT, DEEP CREEK",DEPT OF WATER RESOURCES,977.2733153999999,HESPERIA+CA,"[-117.3008784, 34.4263886]",34.4263886,-117.3008784
398,1290,OLIVE VIEW MEDICAL CENTER,LOS ANGELES,5.78,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,"1=2.7, 2=2.7",2/1/87,SYLMAR,CA,91342,,,,444.3088074,SYLMAR+CA,"[-118.4571974, 34.3058279]",34.3058279,-118.4571974
399,1292,FOOTHILL,LOS ANGELES,11.0,HYDROELECTRIC,HYDRO,WATER,"RUN-OF-RIVER, FRANCIS TURBINE, AQUADUCT",OPERATIONAL,,10/6/71,SYLMAR,CA,91342,L.A.- SAN GABRIEL RIVER,LA AQUEDUCT,,378.7287903,SYLMAR+CA,"[-118.4571974, 34.3058279]",34.3058279,-118.4571974
400,1293,SAN FERNANDO,LOS ANGELES,5.6,HYDROELECTRIC,HYDRO,WATER,"RUN-OF-RIVER, TURBINE PIPELINE, AQUEDUCT",OPERATIONAL,"1=3.2, 2=3.2",10/22/22,SYLMAR,CA,91342,L.A.- SAN GABRIEL RIVER,LOS ANGELES AQUEDUCT,,385.0489502,SYLMAR+CA,"[-118.4571974, 34.3058279]",34.3058279,-118.4571974
401,1294,SAN BERNARDINO MWD - SITE 1720,SAN BERNARDINO,0.18,HYDROELECTRIC,HYDRO,WATER,PRESSURE-REDUCING STATION,OPERATIONAL,,7/1/83,SAN BERNARDINO,CA,92403,,"CARJEIN CREEK, CAJON CREEK",CITY OF SAN BERNARDINO,799.6828613,SAN BERNARDINO+CA,"[-117.2897652, 34.1083449]",34.1083449,-117.2897652
402,1297,SAN GORGONIO UPPER,RIVERSIDE,0.41,HYDROELECTRIC,HYDRO,WATER,,OPERATIONAL,,12/1/89,BEAUMONT,CA,92223,,BANNING WS CONDUIT,CITY OF BANNING,1568.3791504,BEAUMONT+CA,"[-116.977248, 33.9294606]",33.9294606,-116.977248
403,1298,SANTA ANA 1,SAN BERNARDINO,3.2,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,"1=1.0, 2=1.0, 3=0.93, 4=0.93",18990101,EAST HIGHLANDS,CA,92346,SANTA ANA RIVER,SANTA ANA RIVER,SOUTHERN CALIFORNIA EDISON,1568.3791504,EAST HIGHLANDS+CA,"[-122.618316, 47.57764179999999]",47.57764179999999,-122.618316
404,1299,MILL CREEK 1,SAN BERNARDINO,0.94,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,18930101,MENTONE,CA,92359,SANAT ANA RIVER,MILL CREEK,,1568.3791504,MENTONE+CA,"[-117.1344806, 34.070013]",34.070013,-117.1344806
405,1300,MILL CREEK 2,SAN BERNARDINO,0.25,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,1/1/03,MENTONE,CA,92359,MOUNTAIN HOME CREEK,"MILL CREEK, SANTA ANA RIVER",SOUTHERN CALIFORNIA EDISON,1568.3791504,MENTONE+CA,"[-117.1344806, 34.070013]",34.070013,-117.1344806
406,1302,SANTA ANA 3,SAN BERNARDINO,3.1,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,1/1/47,EAST HIGHLANDS,CA,92346,SANTA ANA RIVER,SANTA ANA RIVER,SOUTHERN CALIFORNIA EDISON,1568.3791504,EAST HIGHLANDS+CA,"[-122.618316, 47.57764179999999]",47.57764179999999,-122.618316
407,1304,MILL CREEK 3,SAN BERNARDINO,3.0,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,"4=0.89, 5=0.89",3/1/04,MENTONE,CA,92359,MOUNTAIN HOME CREEK,"MILL CREEK, SANTA ANA RIVER",SOUTHERN CALIFORNIA EDISON,1568.3791504,MENTONE+CA,"[-117.1344806, 34.070013]",34.070013,-117.1344806
408,1305,SAN GORGONIO ENERGY,RIVERSIDE,0.73,HYDROELECTRIC,HYDRO,WATER,,OPERATIONAL,,2/1/89,BANNING,CA,92220,,BANNING WS CONDUIT,CITY OF BANNING,1568.3791504,BANNING+CA,"[-116.8764103, 33.9255713]",33.9255713,-116.8764103
409,1317,SALTON SEA 5,IMPERIAL,49.9,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,OPERATIONAL,,6/1/00,CALIPATRIA,CA,92233,,,,574.8218383999999,CALIPATRIA+CA,"[-115.5141538, 33.1255957]",33.1255957,-115.5141538
410,1323,CE TURBO LLC,IMPERIAL,11.5,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,OPERATIONAL,,7/26/00,CALIPATRIA,CA,92233,,,,574.8218383999999,CALIPATRIA+CA,"[-115.5141538, 33.1255957]",33.1255957,-115.5141538
411,1325,TURNIP,IMPERIAL,0.4,HYDROELECTRIC,HYDRO,WATER,HYDRAULIC TURBINE - CONVENTIONAL,OPERATIONAL,#1 = /0.4,10/1/64,BRAWLEY,CA,92227,IMPERIAL,WESTSIDE MAIN CANAL,,574.8218383999999,BRAWLEY+CA,"[-115.530267, 32.9786566]",32.9786566,-115.530267
412,1326,HIGHLANDER 1,SAN BERNARDINO,11.87,SOLAR,SOLAR,PHOTOVOLTAIC,SOLAR PANELS,OPERATIONAL,11.87,6/1/12,TWENTYNINE PALMS,CA,92277,,,DUKE ENERGY RENEWABLES,671.3224487000001,TWENTYNINE PALMS+CA,"[-116.0541689, 34.1355582]",34.1355582,-116.0541689
413,1327,SIMI VALLEY LANDFILL GAS GEN.,VENTURA,2.7,WTE,LANDFILL GAS,LANDFILL GAS,RECIPROCATING ENGINE,OPERATIONAL,"1=1.35, 2=1.35",5/2/04,SIMI VALLEY,CA,93065,,,,261.12243650000005,SIMI VALLEY+CA,"[-118.781482, 34.2694474]",34.2694474,-118.781482
414,1328,LYTLE CREEK,SAN BERNARDINO,0.5,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,"1=0.34, 2=0.34",10/15/04,SAN BERNARDINO,CA,92376,SANTA ANA RIVER,"LYTLE CREEK, SANTA ANA RIVER",SOUTHERN CALIFORNIA EDISON,845.0897217,SAN BERNARDINO+CA,"[-117.2897652, 34.1083449]",34.1083449,-117.2897652
415,1329,ANAHEIM GAS TURBINE,ORANGE,46.0,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,1/1/90,ANAHEIM,CA,92806,,,FEASCO,843.7592162999999,ANAHEIM+CA,"[-117.9145036, 33.8352932]",33.8352932,-117.9145036
416,1332,CLEAR COGEN,RIVERSIDE,32.0,OIL/GAS,OIL/GAS,NATURAL GAS,"COMBINED CYCLE, STEAM TURBINE",OPERATIONAL,,3/1/05,CORONA,CA,92880,,,,843.7592162999999,CORONA+CA,"[-117.5664384, 33.8752935]",33.8752935,-117.5664384
417,1334,SAN GABRIEL,LOS ANGELES,4.98,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,10/17/87,AZUSA,CA,91702,,,,843.7592162999999,AZUSA+CA,"[-117.9075627, 34.1336186]",34.1336186,-117.9075627
418,1335,SAN DIMAS WASH,LOS ANGELES,1.05,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,1/28/86,SAN DIMAS,CA,91773,,,,843.7592162999999,SAN DIMAS+CA,"[-117.8067257, 34.1066756]",34.1066756,-117.8067257
419,1337,VERDUGO,LOS ANGELES,0.3,HYDROELECTRIC,HYDRO,WATER,,OPERATIONAL,,12/1/84,SAN DIMAS,CA,91773,,"METRO WATER DISTRICT PL,LA AQUADUCT",CITY OF GLENDALE,843.7592162999999,SAN DIMAS+CA,"[-117.8067257, 34.1066756]",34.1066756,-117.8067257
420,1338,THREE VALLEYS MWD - WILLIAMS,LOS ANGELES,0.35,HYDROELECTRIC,HYDRO,WATER,PRESSURE-REDUCING STATION,OPERATIONAL,,4/3/87,LA VERNE,CA,91750,,,,843.7592162999999,LA VERNE+CA,"[-117.7678355, 34.1008426]",34.1008426,-117.7678355
421,1340,WFA (UPLAND),SAN BERNARDINO,0.22,HYDROELECTRIC,HYDRO,WATER,PRESSURE-REDUCING STATION,OPERATIONAL,,8/26/94,UPLAND,CA,91786,,"CA AQUEDUCT, SAN ANTONIO CREEK",WATER FACILITY AUTH-A JPA,843.7592162999999,UPLAND+CA,"[-117.6483876, 34.09751]",34.09751,-117.6483876
422,1342,SAN DIMAS,LOS ANGELES,9.92,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,3/1/81,SAN DIMAS,CA,91773,L.A.- SAN GABRIEL RIVER,SAN DIMAS WASH,METROPOLITAN WATER DISTRICT OF S. CALIF,843.7592162999999,SAN DIMAS+CA,"[-117.8067257, 34.1066756]",34.1066756,-117.8067257
423,1343,ETIWANDA,SAN BERNARDINO,149.09,OIL/GAS,OIL/GAS,DISTILLATE OIL,"STEAM TURBINE, GAS TURBINE",OPERATIONAL,"3 & 4=640, 5=130",6/1/63,ETIWANDA,CA,91739,,,,843.7592162999999,ETIWANDA+CA,"[-117.5236622, 34.1261208]",34.1261208,-117.5236622
424,1344,ETIWANDA,SAN BERNARDINO,23.9,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,6/1/94,RANCHO CUCAMONGA,CA,91739,SANTA ANA RIVER,ETIWANDA  PIPELINE,METROPOLITAN WATER DISTRICT OF S. CALIF,843.7592162999999,RANCHO CUCAMONGA+CA,"[-117.5931084, 34.10639889999999]",34.10639889999999,-117.5931084
425,1346,IEUA,SAN BERNARDINO,1.0,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,,12/1/11,RANCHO CUCAMONGA,CA,91739,,,,843.7592162999999,RANCHO CUCAMONGA+CA,"[-117.5931084, 34.10639889999999]",34.10639889999999,-117.5931084
426,1347,SIERRA,SAN BERNARDINO,0.48,HYDROELECTRIC,HYDRO,WATER,,OPERATIONAL,"1=.24, 2=.24",1/12/22,UPLAND,CA,91786,SANTA ANA RIVER,SAN ANTONIO CREEK,SOUTHERN CALIFORNIA EDISON,843.7592162999999,UPLAND+CA,"[-117.6483876, 34.09751]",34.09751,-117.6483876
427,1348,THREE VALLEYS MWD - MIRAMAR,LOS ANGELES,0.52,HYDROELECTRIC,HYDRO,WATER,PRESSURE-REDUCING STATION,OPERATIONAL,,4/13/87,CLAREMONT,CA,91768,,,,843.7592162999999,CLAREMONT+CA,"[-117.7197785, 34.0966764]",34.0966764,-117.7197785
428,1359,THREE VALLEYS MWD - FULTON RD.,LOS ANGELES,0.2,HYDROELECTRIC,HYDRO,WATER,PRESSURE-REDUCING STATION,OPERATIONAL,,4/2/87,POMONA,CA,91767,,,,843.7592162999999,POMONA+CA,"[-117.7499909, 34.055103]",34.055103,-117.7499909
429,1360,ETIWANDA ROOFTOP,SAN BERNARDINO,2.44,SOLAR,SOLAR,PHOTOVOLTAIC,ROOFTOP,OPERATIONAL,,11/1/08,FONTANA,CA,92335,,,,843.7592162999999,FONTANA+CA,"[-117.435048, 34.0922335]",34.0922335,-117.435048
430,1364,MONTE VISTA  WD,SAN BERNARDINO,0.87,HYDROELECTRIC,HYDRO,WATER,PRESSURE-REDUCING STATION,OPERATIONAL,,8/5/90,MONTCLAIR,CA,91763,,,,843.7592162999999,MONTCLAIR+CA,"[-117.6897776, 34.0775104]",34.0775104,-117.6897776
431,1372,NM MILLIKEN GENCO LLC,SAN BERNARDINO,1.6,WTE,LANDFILL GAS,LANDFILL GAS,RECIPROCATING ENGINE,OPERATIONAL,,7/17/03,ONTARIO,CA,91761,,,,843.7592162999999,ONTARIO+CA,"[-117.6508876, 34.0633443]",34.0633443,-117.6508876
432,1374,ONTARIO RT,SAN BERNARDINO,5.5,SOLAR,SOLAR,PHOTOVOLTAIC,ROOFTOP,OPERATIONAL,"1=2MW, 2=2MW, 3=1MW, 4=.5MW",8/24/11,ONTARIO,CA,91761,,,,843.7592162999999,ONTARIO+CA,"[-117.6508876, 34.0633443]",34.0633443,-117.6508876
433,1377,WALNUT VALLEY WD - #1,LOS ANGELES,0.13,HYDROELECTRIC,HYDRO,WATER,PRESSURE-REDUCING STATION,OPERATIONAL,,10/17/84,POMONA,CA,91767,,"WATER SUPPLY PL, SOUTHERN CREEK",,843.7592162999999,POMONA+CA,"[-117.7499909, 34.055103]",34.055103,-117.7499909
434,1380,CHINO ROOFTOP,SAN BERNARDINO,1.22,SOLAR,SOLAR,PHOTOVOLTAIC,ROOFTOP,OPERATIONAL,,10/1/09,CHINO,CA,91710,,,,843.7592162999999,CHINO+CA,"[-117.688944, 34.0122346]",34.0122346,-117.688944
435,1391,VALLEY VIEW,ORANGE,4.1,HYDROELECTRIC,HYDRO,WATER,HYDRAULIC TURBINE - PIPELINE,OPERATIONAL,,8/1/85,YORBA LINDA,CA,92686,L.A.- SAN GABRIEL RIVER,"EAST ORANGE COUNTY, FEEDER 1",METROPOLITAN WATER DISTRICT OF S. CALIF,843.7592162999999,YORBA LINDA+CA,"[-117.8131125, 33.8886259]",33.8886259,-117.8131125
436,1392,YORBA LINDA,ORANGE,5.09,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,11/1/81,YORBA LINDA,CA,92886,L.A.- SAN GABRIEL RIVER,YORBA LINDA FEEDER,METROPOLITAN WATER DISTRICT OF S. CALIF,843.7592162999999,YORBA LINDA+CA,"[-117.8131125, 33.8886259]",33.8886259,-117.8131125
437,1396,CORONA,RIVERSIDE,2.85,HYDROELECTRIC,HYDRO,WATER,HYDRAULIC TURBINE - PIPELINE,OPERATIONAL,,8/1/83,CORONA,CA,91720,SANTA ANA RIVER,LOWER FEEDER,METROPOLITAN WATER DISTRICT OF S. CALIF,843.7592162999999,CORONA+CA,"[-117.5664384, 33.8752935]",33.8752935,-117.5664384
438,1399,MWD OF ORANGE CO.,ORANGE,0.6,HYDROELECTRIC,HYDRO,WATER,PRESSURE-REDUCING STATION,OPERATIONAL,,3/30/92,IRVINE,CA,92715,,,,843.7592162999999,IRVINE+CA,"[-117.7946942, 33.6839473]",33.6839473,-117.7946942
439,1404,FRANK R. BOWERMAN LF,ORANGE,20.0,WTE,LANDFILL GAS,LANDFILL GAS,"GAS TURBINE, LANDFILL GAS-FIRED",OPERATIONAL,,1/1/07,IRVINE,CA,92602,,,,843.7592162999999,IRVINE+CA,"[-117.7946942, 33.6839473]",33.6839473,-117.7946942
440,1412,IRVINE RANCH WD,ORANGE,0.19,HYDROELECTRIC,HYDRO,WATER,PRESSURE-REDUCING STATION,OPERATIONAL,,4/1/84,IRVINE,CA,92715,,,,843.7592162999999,IRVINE+CA,"[-117.7946942, 33.6839473]",33.6839473,-117.7946942
441,1414,UC IRVINE - CENTRAL PLANT,ORANGE,18.0,OIL/GAS,OIL/GAS,NATURAL GAS,"COMBINED CYCLE, GAS TURBINE",OPERATIONAL,,1/1/11,IRVINE,CA,92714,,,,843.7592162999999,IRVINE+CA,"[-117.7946942, 33.6839473]",33.6839473,-117.7946942
442,1420,ROCKWOOD,IMPERIAL,49.9,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,"#1 = 21.0 / 25.0
#2 = 21.0 / 25.0",6/1/79,BRAWLEY,CA,92227,,,,282.3948975,BRAWLEY+CA,"[-115.530267, 32.9786566]",32.9786566,-115.530267
443,1421,IMPERIAL VALLEY SOLAR COMPANY,IMPERIAL,23.0,SOLAR,SOLAR,PHOTOVOLTAIC,SOLAR PANELS,OPERATIONAL,,6/12/12,NILAND,CA,92257,,,,282.3948975,NILAND+CA,"[-115.5188756, 33.2400366]",33.2400366,-115.5188756
444,1422,EAST PORTAL,LOS ANGELES,1.25,HYDROELECTRIC,HYDRO,WATER,PRESSURE-REDUCING STATION,OPERATIONAL,,10/1/84,CHATSWORTH,CA,91311,,,,329.7602234,CHATSWORTH+CA,"[-118.61481, 34.2506356]",34.2506356,-118.61481
445,1424,IRONWOOD BLYTHE SOLAR,RIVERSIDE,1.18,SOLAR,SOLAR,PHOTOVOLTAIC,PHOTOVOLTAIC,OPERATIONAL,,5/28/08,BLYTHE,CA,92225,,,,245.13885499999998,BLYTHE+CA,"[-114.5882607, 33.6177725]",33.6177725,-114.5882607
446,1425,CHUCKAWALLA VALLEY STATE PRISON,RIVERSIDE,1.2,SOLAR,SOLAR,PHOTOVOLTAIC,PHOTOVOLTAIC,OPERATIONAL,,6/1/06,BLYTHE,CA,92225,,,,245.13885499999998,BLYTHE+CA,"[-114.5882607, 33.6177725]",33.6177725,-114.5882607
447,1427,BRAWLEY,IMPERIAL,23.0,OIL/GAS,OIL/GAS,DISTILLATE OIL,COMBUSTION TURBINE,OPERATIONAL,GT1 - GT2 = /11.5,6/27/86,BRAWLEY,CA,92227,,,,245.13885499999998,BRAWLEY+CA,"[-115.530267, 32.9786566]",32.9786566,-115.530267
448,1428,EAST HIGHLINE,IMPERIAL,2.42,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,9/12/84,HOLTVILLE,CA,92250,IMPERIAL,"ALL AMERICAN, E. HIGHLINE CANAL",,245.13885499999998,HOLTVILLE+CA,"[-115.3802643, 32.8111612]",32.8111612,-115.3802643
449,1435,DROP 1,IMPERIAL,5.85,HYDROELECTRIC,HYDRO,WATER,,OPERATIONAL,"1=1.95, 2=1.95, 3=1.95",10/19/84,HOLTVILLE,CA,92250,IMPERIAL,"MAIN CANAL,  TUOLUMNE RIVER,NEAR GORDENS WELL, ALL AMERICAN",TURLOCK IRRIGATION DISTRICT,245.13885499999998,HOLTVILLE+CA,"[-115.3802643, 32.8111612]",32.8111612,-115.3802643
450,1436,DROP 2,IMPERIAL,10.0,HYDROELECTRIC,HYDRO,WATER,HYDRAULIC TURBINE - CONVENTIONAL,OPERATIONAL,"1=5, 2=5",12/30/53,HOLTVILLE,CA,92250,IMPERIAL,ALL AMERICAN CANAL,,245.13885499999998,HOLTVILLE+CA,"[-115.3802643, 32.8111612]",32.8111612,-115.3802643
451,1437,DROP 3,IMPERIAL,9.8,HYDROELECTRIC,HYDRO,WATER,HYDRAULIC TURBINE - CONVENTIONAL,OPERATIONAL,"1=4.8, 2=5",2/20/41,HOLTVILLE,CA,92250,IMPERIAL,ALL AMERICAN CANAL,,245.13885499999998,HOLTVILLE+CA,"[-115.3802643, 32.8111612]",32.8111612,-115.3802643
452,1438,DROP 4,IMPERIAL,19.6,HYDROELECTRIC,HYDRO,WATER,HYDRAULIC TURBINE - CONVENTIONAL,OPERATIONAL,"1=10, 2=9.6",2/25/41,HOLTVILLE,CA,92250,IMPERIAL,ALL AMERICAN CANAL,,245.13885499999998,HOLTVILLE+CA,"[-115.3802643, 32.8111612]",32.8111612,-115.3802643
453,1439,EL CENTRO UNIT 3- REPOWER,IMPERIAL,85.0,OIL/GAS,OIL/GAS,NATURAL GAS,"STEAM TURBINE, COMBINED CYCLE",OPERATIONAL,,10/5/12,EL CENTRO,CA,92243,,,,245.13885499999998,EL CENTRO+CA,"[-115.5630514, 32.792]",32.792,-115.5630514
454,1440,EL CENTRO,IMPERIAL,279.0,OIL/GAS,OIL/GAS,NATURAL GAS,"STEAM TURBINE, COMBINED CYCLE",OPERATIONAL,"3=44, 4=74, 2-2=35",7/1/52,EL CENTRO,CA,92243,,,,245.13885499999998,EL CENTRO+CA,"[-115.5630514, 32.792]",32.792,-115.5630514
455,1445,DROP 5,IMPERIAL,4.0,HYDROELECTRIC,HYDRO,WATER,HYDRAULIC TURBINE - CONVENTIONAL,OPERATIONAL,"1=2, 2=2",3/1/82,CALEXICO,CA,92250,IMPERIAL,ALL AMERICAN CANAL,,245.13885499999998,CALEXICO+CA,"[-115.4988834, 32.6789476]",32.6789476,-115.4988834
456,1446,DOUBLE WEIR,IMPERIAL,0.56,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,"1=.28, 2=2.8",1/2/00,CALEXICO,CA,92231,,ALL AMERICAN CANAL,,245.13885499999998,CALEXICO+CA,"[-115.4988834, 32.6789476]",32.6789476,-115.4988834
457,1454,BLYTHE SOLAR,RIVERSIDE,21.0,SOLAR,SOLAR,PHOTOVOLTAIC,PHOTOVOLTAIC,OPERATIONAL,,10/1/09,BLYTHE,CA,92225,,,,245.1004944,BLYTHE+CA,"[-114.5882607, 33.6177725]",33.6177725,-114.5882607
458,1455,BLYTHE COMBINED CYCLE,RIVERSIDE,520.0,OIL/GAS,OIL/GAS,NATURAL GAS,COMBINED CYCLE,OPERATIONAL,,7/15/03,BLYTHE,CA,92225,,,,245.1004944,BLYTHE+CA,"[-114.5882607, 33.6177725]",33.6177725,-114.5882607
459,1456,SENATOR WASH,IMPERIAL,7.2,HYDROELECTRIC,HYDRO,WATER,,OPERATIONAL,,8/1/86,WINTERHAVEN,CA,92283,,SENATOR WASH CREEK,USBR,245.1004944,WINTERHAVEN+CA,"[-114.6346751, 32.739491]",32.739491,-114.6346751
460,1457,SIPHON DROP,IMPERIAL,4.2,HYDROELECTRIC,HYDRO,WATER,,OPERATIONAL,,9/18/87,WINTERHAVEN,CA,92283,IMPERIAL,ALL AMERICAN CANAL,,245.1004944,WINTERHAVEN+CA,"[-114.6346751, 32.739491]",32.739491,-114.6346751
461,1458,PILOT KNOB,IMPERIAL,33.0,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,"#1 = 0 / 16.5
#2 = 0 / 16.5",1/1/57,YUMA,CA,92283,YUMA,"ALL AMERICAN CANAL, N. OF COLORADO RIVER",,245.1004944,YUMA+CA,"[-114.6276916, 32.6926512]",32.6926512,-114.6276916
