,0,1,annualAverage
2672,-100.80000509999999,36.2921544,6.18
2673,-102.62162109999998,35.4247226,6.61
2674,-93.73655490000002,30.092987899999997,4.25
2675,-98.2987543,32.7679859,5.35
2676,-94.09129909999999,32.3579347,4.5
2677,-96.6219376,33.0553975,5.27
2678,-102.71351209999999,34.4604292,6.71
2679,-103.4932293,31.4229124,6.63
2680,-94.8105955,30.715088199999997,4.37
2681,-101.9804613,35.404373,6.39
2682,-104.3721465,29.560738300000004,7.08
2683,-95.7721204,32.900912899999994,4.71
2684,-101.7979613,34.9020377,6.4
2685,-96.7834522,31.2179337,6.17
2686,-99.8124935,29.885145899999998,5.16
2687,-95.7735566,32.785571600000004,4.65
2688,-103.7289167,31.430797499999997,6.74
2689,-97.2752704,28.305283799999998,4.35
2690,-100.8903099,35.8540979,6.19
2691,-96.4929797,31.008000399999997,4.64
2692,-96.45970890000001,32.93123360000001,4.82
2693,-99.9912254,31.8714508,5.7
2694,-95.1502214,31.7960064,4.53
2695,-93.82482409999999,31.297423300000002,4.41
2696,-94.1060282,31.5299029,4.45
2697,-95.1432068,30.5187687,4.36
2698,-97.77194190000002,27.954461900000002,4.48
2699,-98.718098,31.1957234,5.38
2700,-100.5296115,30.9234947,5.71
2701,-96.3808167,32.518748699999996,6.1
2702,-99.2785583,32.824229700000004,5.67
2703,-96.598333,30.021666999999997,4.46
2704,-96.60888050000001,33.635661799999994,6.39
2705,-95.3102505,32.3352505,4.66
2706,-97.7416703,32.2547696,5.19
2707,-98.7481167,26.6215167,4.98
2708,-98.84001440000002,32.7399935,5.53
2709,-101.07117579999999,31.78149299999999,6.08
2710,-98.66447690000001,30.2360359,5.93
2711,-100.5296115,30.5598827,5.64
2712,-101.7979613,34.55327570000001,6.4
2713,-97.3516558,32.7732044,5.11
2714,-97.4094438,30.570755100000003,5.74
2715,-96.2752569,32.7359626,6.29
2716,-102.3463875,33.090965399999995,6.5
2717,-99.1775756,33.1787153,5.68
2718,-94.97665400000001,33.249312599999996,4.67
2719,-100.439656,31.3839017,5.79
2720,-97.0027678,31.1354588,4.77
2721,-95.375496,30.94518619999999,4.42
2722,-95.3010624,32.351260100000005,4.33
2723,-94.97665400000001,32.7099747,4.67
2724,-97.2641571,30.0113316,6.41
2725,-99.7861679,29.20968359999999,5.01
2726,-97.24777409999999,30.834355699999996,5.67
2727,-95.8142885,32.4936974,4.75
2728,-97.00359820000001,28.805267399999998,4.31
2729,-95.64579509999999,30.6815394,4.39
2730,-95.92689859999999,30.056608500000003,4.35
2731,-103.1279039,31.5395559,6.64
2732,-96.15662579999999,30.3252093,4.48
2733,-99.4228149,27.7925109,5.14
2734,-96.1027371,29.311636600000003,4.3
2735,-100.2709552,35.445325700000005,6.02
2736,-98.7481167,33.9309651,5.53
2737,-99.2785583,34.0688089,5.65
2738,-97.6982272,26.4948223,4.47
2739,-97.6982272,30.7591685,4.83
2740,-101.72404540000001,33.31703520000001,4.6
2741,-96.20886170000001,31.938215999999997,6.65
2742,-97.6982272,33.2895861,5.24
2743,-95.3520876,32.8296216,4.7
2744,-97.151931,29.2877469,6.64
2745,-98.7481167,33.2200087,5.53
2746,-99.2714255,26.9072605,5.14
2747,-99.7232673,28.880126399999998,5.06
2748,-112.64105179999999,38.276914899999994,7.06
2749,-113.19180209999999,41.538008700000006,5.97
2750,-112.00592959999999,41.8353064,5.73
2751,-110.61689209999999,39.647980700000005,6.42
2752,-109.52110630000001,40.9053845,5.89
2753,-112.09532970000001,40.962884499999994,5.9
2754,-110.40293290000001,40.1632913,6.14
2755,-111.24878090000001,38.923030700000005,6.85
2756,-111.28450249999999,37.8400344,7.13
2757,-109.56133429999998,39.0086287,6.81
2758,-113.19180209999999,37.7854715,7.19
2759,-112.7152125,39.7108104,6.55
2760,-112.42914640000002,37.293251,7.4
2761,-113.19180209999999,39.0611744,6.81
2762,-111.67687690000001,41.03605599999999,5.74
2763,-112.1430215,38.3997408,6.63
2764,-111.18911509999998,41.56297070000001,5.79
2765,-111.89104740000002,40.760779299999996,5.68
2766,-109.7591675,37.4634157,7.32
2767,-111.57067859999998,39.309008500000004,6.17
2768,-112.25826119999999,38.5863615,6.46
2769,-112.9363354,37.801087,5.71
2770,-112.29828,40.53077760000001,6.19
2771,-111.92327379999999,41.1441104,6.41
2772,-111.57067859999998,40.096628700000004,5.95
2773,-111.46026359999999,40.4701571,5.84
2774,-113.50828670000001,37.13053729999999,7.53
2775,-110.8076084,38.3337024,7.0
2776,-111.95224909999999,41.2602635,5.82
2777,-73.30262200000001,44.0886671,3.84
2778,-73.19680009999998,42.878094,3.67
2779,-72.04819069999998,44.550509999999996,3.69
2780,-72.9428417,43.727106400000004,3.84
2781,-73.1112433,44.4905054,3.52
2782,-72.91655469999998,44.9812585,3.71
2783,-73.2923538,44.72254359999999,3.76
2784,-72.6314026,44.64334179999999,3.79
2785,-72.4030806,44.148376,3.71
2786,-72.2025287,44.811319399999995,3.6
2787,-72.9726065,43.610623700000005,3.72
2788,-72.43260099999998,44.105619,3.8
2789,-72.72344809999998,43.1734338,3.72
2790,-72.3865679,43.479999600000006,3.73
2791,-75.80690820000001,37.7063323,4.41
2792,-78.61149990000001,38.0567092,4.3
2793,-80.24034559999998,37.7473446,4.01
2794,-77.973865,37.3212714,4.43
2795,-79.0514134,37.5851412,4.37
2796,-78.8252911,37.3570894,4.42
2797,-77.1067698,38.879969700000004,4.23
2798,-79.24511489999998,38.200456200000005,4.26
2799,-79.6502105,38.111733,4.08
2800,-79.52308769999998,37.3343079,4.34
2801,-81.116215,37.102186100000004,4.18
2802,-79.7848422,37.577461299999996,4.17
2803,-77.8367282,36.7570589,4.49
2804,-79.67976139999998,37.5273566,3.78
2805,-78.55451649999998,37.5518299,4.38
2806,-78.3022287,38.031805600000006,4.42
2807,-77.28648790000001,38.044555700000004,4.3
2808,-80.7214417,36.6778699,4.21
2809,-77.071268,37.34389060000001,4.37
2810,-78.61149990000001,37.0467412,4.45
2811,-77.5049863,37.3770935,4.41
2812,-77.973865,39.15165830000001,4.07
2813,-80.23213129999998,37.44658950000001,4.03
2814,-77.9962512,38.4729632,4.22
2815,-78.24486639999998,37.4963918,4.39
2816,-82.34518899999998,37.092946500000004,3.84
2817,-77.58665490000001,37.0779276,4.44
2818,-76.96430600000001,37.9671684,4.29
2819,-77.30637329999998,38.84622359999999,4.31
2820,-77.79097759999998,38.7208787,4.23
2821,-80.3200502,36.9112443,4.25
2822,-78.24761459999998,37.85328629999999,4.33
2823,-76.9224608,36.6776507,4.34
2824,-78.26010240000001,39.2096441,3.97
2825,-80.6770787,37.3132885,4.0
2826,-76.52661739999998,37.4098631,4.4
2827,-77.885374,37.6841421,4.38
2828,-81.20781640000001,36.6721195,4.09
2829,-78.45245909999998,38.3120359,4.27
2830,-77.6077865,36.60568860000001,4.47
2831,-78.92834409999998,36.7659709,4.44
2832,-77.37024439999998,37.7665686,4.35
2833,-77.54399610000002,37.6307265,4.37
2834,-79.99170649999998,36.8293042,4.41
2835,-79.60528839999998,38.3999743,4.05
2836,-76.70777799999998,36.907778,4.42
2837,-76.8028933,37.3002132,4.41
2838,-76.87732419999998,37.6699718,4.34
2839,-77.18078419999998,38.266451200000006,4.27
2840,-77.01368389999998,37.687163500000004,4.33
2841,-76.4663391,37.7698601,4.34
2842,-83.03613759999998,36.707593100000004,3.98
2843,-77.6536125,39.076767,4.26
2844,-78.00416489999998,38.0251394,4.33
2845,-78.26602749999998,36.9612967,4.47
2846,-78.25750350000001,38.3804062,4.23
2847,-76.3206618,37.437006,4.41
2848,-78.38422270000001,36.6421724,4.49
2849,-75.8096528,37.5845773,4.33
2850,-80.41039570000001,37.2070304,4.13
2851,-78.7047266,36.562362799999995,4.35
2852,-76.9848327,37.5149037,4.37
2853,-75.9927652,37.226762,4.46
2854,-76.4100267,37.903573200000004,4.32
2855,-78.07938879999998,37.129992200000004,4.45
2856,-78.1108342,38.2454106,4.27
2857,-78.52065,38.63013309999999,4.19
2858,-80.32131059999998,36.688625200000004,4.35
2859,-79.4703885,36.7440186,4.42
2860,-77.91888900000001,37.542221999999995,4.41
2861,-78.42971870000001,37.1982888,4.44
2862,-77.28563050000001,37.222038299999994,4.39
2863,-77.6077865,38.7838939,4.32
2864,-80.77979350000001,37.0478982,4.05
2865,-76.675922,37.7989119,4.15
2866,-77.4360481,37.540724600000004,4.29
2867,-79.9414266,37.270970399999996,4.21
2868,-79.5153773,37.8062214,4.26
2869,-78.8835548,38.5825919,4.18
2870,-82.08429009999998,36.9904385,3.9
2871,-82.605118,36.6815794,4.05
2872,-78.67958359999999,38.29275579999999,4.07
2873,-81.5596427,36.8687921,3.97
2874,-77.10249019999998,36.678851200000004,4.44
2875,-77.58776519999998,38.1979096,4.31
2876,-77.40830859999998,38.422068700000004,4.27
2877,-76.83523840000001,37.1379265,4.41
2878,-77.27938639999998,36.9150425,4.42
2879,-81.5195548,37.114837400000006,4.02
2880,-78.55806,37.76583,4.07
2881,-78.1594439,38.713451899999995,3.91
2882,-76.55933399999998,38.064175,4.26
2883,-82.5757108,36.975934499999994,3.92
2884,-81.08484770000001,36.9484414,4.13
2885,-76.38687970000001,37.2103925,4.43
2886,-77.0469214,38.804835499999996,4.22
2887,-79.52308769999998,37.3343079,4.33
2888,-82.1888089,36.595141,3.93
2889,-79.35392379999998,37.734300399999995,4.32
2890,-78.47667810000002,38.029305900000004,4.3
2891,-76.2874927,36.7682088,4.44
2892,-77.41026070000001,37.244039,4.38
2893,-79.99394629999998,37.7934585,3.95
2894,-79.39502279999998,36.585971799999996,4.42
2895,-77.5424809,36.6859829,4.44
2896,-77.30637329999998,38.84622359999999,4.36
2897,-77.17109140000001,38.88233400000001,4.26
2898,-76.9224608,36.6776507,4.43
2899,-77.46053990000001,38.303183700000005,4.28
2900,-80.9239671,36.661238700000006,4.23
2901,-76.34522179999998,37.0298687,4.41
2902,-78.8689155,38.449568799999994,4.24
2903,-77.28720009999998,37.3043154,4.36
2904,-79.4428157,37.78402080000001,4.21
2905,-79.14224639999998,37.4137536,4.4
2906,-77.47526669999998,38.750948799999996,4.32
2907,-77.4697111,38.7840035,4.35
2908,-79.8725386,36.691526200000006,4.4
2909,-76.4730122,37.087082099999996,4.43
2910,-76.28587259999998,36.8507689,4.32
2911,-82.62904590000001,36.933433,4.02
2912,-77.40192669999998,37.2279279,4.41
2913,-76.3457773,37.1223664,4.44
2914,-76.29827420000001,36.835425799999996,4.39
2915,-80.5764477,37.13179239999999,4.03
2916,-77.4360481,37.540724600000004,4.38
2917,-79.9414266,37.270970399999996,4.23
2918,-80.05476259999998,37.293468100000005,4.22
2919,-79.0716958,38.149576,4.3
2920,-76.5835621,36.7282054,4.44
2921,-75.97798499999998,36.8529263,4.39
2922,-78.8894682,38.0684692,4.31
2923,-76.7074571,37.2707022,4.43
2924,-78.16333409999999,39.1856597,3.98
2925,-118.51098,46.92722379999999,5.26
2926,-117.04821159999999,46.3393265,4.88
2927,-119.5021582,46.316636200000005,5.31
2928,-120.02138899999999,47.842778,4.24
2929,-124.01676599999999,48.0405122,3.16
2930,-122.5194378,45.746647100000004,3.33
2931,-123.8018909,46.2453111,4.94
2932,-122.7746902,46.1746472,3.27
2933,-120.0047852,47.62124319999999,4.88
2934,-118.49740690000002,48.4718375,4.62
2935,-118.86723789999999,46.49373629999999,5.31
2936,-117.14100729999998,47.0079487,4.92
2937,-119.3732456,47.198114700000005,5.18
2938,-123.70124679999999,46.995352600000004,3.0
2939,-122.579457,48.19765,3.24
2940,-123.30400619999999,47.7424541,3.31
2941,-121.98360290000001,47.5480339,3.2
2942,-122.64125829999999,47.6476607,3.29
2943,-120.41701019999999,46.98318219999999,4.59
2944,-121.1525716,45.817066800000006,5.08
2945,-122.4554639,46.6195461,3.38
2946,-118.414992,47.8290456,4.98
2947,-123.1951376,47.4251146,3.27
2948,-119.5833869,48.361261999999996,4.46
2949,-122.25012009999999,47.26454520000001,2.95
2950,-117.3173375,48.43590649999999,4.58
2951,-122.1295269,47.067587700000004,3.22
2952,-122.96026210000001,48.61180350000001,3.59
2953,-121.7114362,48.4241961,3.22
2954,-122.04886780000001,45.6176095,3.87
2955,-122.0981848,47.91287560000001,3.15
2956,-117.4260466,47.6587802,4.77
2957,-117.90599089999999,48.4558249,4.67
2958,-122.76959860000001,46.864574700000006,3.09
2959,-123.49455929999999,46.3259463,3.04
2960,-118.3430209,46.0645809,5.11
2961,-121.97186570000001,48.8787167,3.26
2962,-117.5887295,46.836340299999996,4.95
2963,-120.5058987,46.6020711,4.97
2964,-80.0087746,39.13986920000001,3.56
2965,-77.92722200000001,39.503056,3.9
2966,-81.73494199999998,37.9838605,3.71
2967,-80.7214417,38.7023371,3.64
2968,-80.5660657,40.269775700000004,3.47
2969,-82.25832969999998,38.43919270000001,3.82
2970,-81.1196075,38.857973,3.69
2971,-81.08510859999998,38.460378799999994,3.66
2972,-80.6770787,39.2367791,3.64
2973,-81.0754657,38.061591299999996,3.72
2974,-80.71676500000001,38.879261,3.66
2975,-79.1548533,39.1042079,3.79
2976,-80.54384499999998,38.019847799999994,3.85
2977,-78.5660852,39.3349019,3.85
2978,-80.5660657,40.5123559,3.47
2979,-81.02918199999998,37.314499,3.96
2980,-79.201095,39.377353899999996,3.62
2981,-81.64734399999998,38.8139943,3.77
2982,-77.88245959999998,39.3059841,4.02
2983,-81.42789839999998,38.2556905,3.7
2984,-80.54384499999998,39.0196167,3.62
2985,-82.08429009999998,38.176100899999994,3.77
2986,-81.99345809999998,37.8487147,3.73
2987,-81.3803801,37.40289310000001,3.89
2988,-80.23213129999998,39.528862700000005,3.59
2989,-80.6770787,39.8926818,3.52
2990,-82.0290296,39.021745,3.8
2991,-81.1196075,37.4322638,4.14
2992,-78.8835548,39.40689879999999,3.73
2993,-80.0542344,38.4987251,3.72
2994,-79.96403389999998,39.6695849,3.53
2995,-80.5882803,37.560195799999995,3.89
2996,-78.24761459999998,39.5073361,3.84
2997,-80.7657804,38.330771399999996,3.65
2998,-80.610489,40.1111311,3.49
2999,-79.29021329999998,38.74517669999999,3.95
3000,-81.1416691,39.3761707,3.66
3001,-80.0087746,38.3101706,3.81
3002,-79.6502105,39.4372135,3.5
3003,-81.909826,38.4991939,3.76
3004,-81.17426590000002,37.75678189999999,3.81
3005,-80.0087746,38.8092552,3.62
3006,-81.03129890000001,39.18223029999999,3.66
3007,-81.42789839999998,38.75648820000001,3.72
3008,-80.82511099999998,39.15757,3.84
3009,-78.97847,39.047375,3.56
3010,-79.6502105,39.108380600000004,3.65
3011,-80.85438470000001,39.4977025,3.62
3012,-80.23213129999998,38.8696797,3.59
3013,-82.4423747,38.221474799999996,3.81
3014,-80.045278,39.296667,3.61
3015,-80.6770787,39.56559779999999,3.6
3016,-81.38393260000002,39.04360930000001,3.72
3017,-81.47183869999998,39.2154345,3.72
3018,-81.60177449999998,37.5823343,3.85
3019,-89.81818179999998,43.95608199999999,3.88
3020,-90.8837982,46.59244279999999,3.98
3021,-91.8490626,45.4013471,3.91
3022,-90.81824,46.8107671,3.95
3023,-87.9334803,44.45616740000001,3.85
3024,-91.86432490000001,44.23052,3.95
3025,-88.707049,43.504715000000004,4.04
3026,-88.24611829999998,44.1586082,3.8
3027,-91.2924666,45.0673752,3.92
3028,-90.65902290000001,45.029136799999996,3.91
3029,-90.71972,44.51639,3.82
3030,-90.8294002,43.249154700000005,3.92
3031,-89.5015088,43.2505472,3.91
3032,-91.5520942,44.1321852,3.71
3033,-87.3770488,44.834130200000004,3.83
3034,-91.7576889,46.349001200000004,4.02
3035,-91.9099238,44.909416,3.94
3036,-91.4984941,44.811349,3.93
3037,-88.2520047,45.92241679999999,4.01
3038,-88.44705079999999,43.7730448,3.7
3039,-92.259722,45.136666999999996,4.02
3040,-90.6773046,42.9397015,3.9
3041,-89.62516459999998,42.628733600000004,3.81
3042,-88.96011329999997,43.84414810000001,3.74
3043,-90.0746767,42.9416737,3.85
3044,-90.23477340000001,46.2855114,3.97
3045,-88.1667599,43.3238919,3.98
3046,-88.8073273,43.005559399999996,3.76
3047,-88.7051037,43.405550399999996,3.92
3048,-87.82118539999998,42.5847425,3.76
3049,-87.50313969999998,44.4583321,3.88
3050,-91.2395807,43.8013556,3.93
3051,-90.0746767,42.629320299999996,3.82
3052,-88.732222,45.19,3.93
3053,-89.77257990000001,45.374310200000004,3.94
3054,-87.657584,44.0886059,3.86
3055,-89.8402105,44.9304719,3.83
3056,-87.6306623,45.099984899999995,4.04
3057,-89.13872649999998,43.74748049999999,3.82
3058,-88.6507943,44.88577919999999,4.02
3059,-87.9064736,43.0389025,3.8
3060,-89.6384532,42.60111939999999,3.93
3061,-87.8645473,44.8872124,4.0
3062,-88.22664340000001,44.4799393,3.92
3063,-88.4016041,44.4636545,3.85
3064,-87.927309,43.36771299999999,3.8
3065,-92.14795,44.441078499999996,3.92
3066,-92.3813621,44.7508921,3.95
3067,-92.3388439,45.4259345,3.98
3068,-89.46262019999998,43.539148600000004,3.82
3069,-91.054444,44.581666999999996,3.98
3070,-87.78285230000002,42.7261309,3.75
3071,-90.3867928,43.334705299999996,3.9
3072,-89.0179332,42.6251506,3.76
3073,-91.8340623,44.907739899999996,3.98
3074,-92.3875695,45.0497844,3.96
3075,-89.9253233,43.4066375,3.85
3076,-91.1685886,45.8220169,3.99
3077,-88.60899169999998,44.7822064,3.88
3078,-87.71453000000001,43.750828399999996,3.82
3079,-91.1198757,44.321070899999995,3.93
3080,-91.4420883,44.0055185,3.94
3081,-88.2523142,42.903624799999996,3.91
3082,-89.45591619999998,45.9787939,3.91
3083,-88.59954559999998,42.5311279,3.71
3084,-90.8949075,46.6732722,3.98
3085,-86.9313007,45.3948295,3.73
3086,-88.2314813,43.0116784,3.77
3087,-89.0859464,44.3580348,3.84
3088,-89.20867729999998,44.131312799999996,3.82
3089,-88.5251126,44.075817799999996,3.76
3090,-90.0746767,44.4747774,3.93
3091,-106.1319565,41.1841402,5.49
3092,-106.9920851,44.6811687,5.49
3093,-105.4489183,44.3956107,5.34
3094,-106.912251,41.60322070000001,5.6
3095,-105.40680790000002,43.048942499999995,5.47
3096,-104.6915298,44.497561700000006,5.27
3097,-108.6175626,43.0119968,5.81
3098,-104.37919120000001,42.033442799999996,5.57
3099,-108.326784,43.658734,5.7
3100,-106.4272801,43.955721200000006,5.35
3101,-105.5911007,41.311366899999996,5.56
3102,-110.5215459,42.0703294,5.67
3103,-106.8092162,43.0296874,5.67
3104,-104.4723301,43.021237299999996,5.55
3105,-109.45798549999999,44.678210299999996,5.1
3106,-104.8454619,42.0505555,5.48
3107,-106.9561791,44.7971939,5.04
3108,-109.7591675,42.8138723,5.72
3109,-109.18800470000001,41.8519395,6.05
3110,-110.6314491,43.853632,5.08
3111,-110.61689209999999,41.210739700000005,5.95
3112,-107.70376259999999,43.83478289999999,5.63
3113,-105.33610449999999,44.636927,5.5
