OBJECTID,PLANT_NAME,COUNTY,ONLINE_MW,FACILITY,GENERAL_FUEL,PRIMARY_FUEL,TECHNOLOGY,STATUS,TURBINE_MW,ONLINE_DATE,PLANT_CITY,PLANT_STATE,PLANT_ZIPC,RIVER_SYSTEM,STREAM_NAME,DEVELOPER,ELEVATION
1035,CALPINE KING ENERGY CENTER,MONTEREY,47.30,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,1/14/02,KING CITY,CA,93930,,,,103.9113083
1278,ELLWOOD,SANTA BARBARA,56.70,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,8/1/74,GOLETA,CA,93030,,,,31.2562008
1330,CANYON,ORANGE,100.00,OIL/GAS,OIL/GAS,NATURAL GAS,SIMPLE CYCLE,OPERATIONAL,"1=49,5, 2=49.5",7/28/11,ANAHEIM,CA,92806,,,,843.7592163
1353,GRAPELAND PEAKER,SAN BERNARDINO,45.00,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,,7/1/07,RANCHO CUCAMONGA,CA,91739,,,,843.7592163
1373,MIRA LOMA PEAKER,SAN BERNARDINO,45.00,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,,7/1/07,ONTARIO,CA,91761,,,,843.7592163
1418,NILAND,IMPERIAL,93.00,OIL/GAS,OIL/GAS,NATURAL GAS,BROWN FIELD,OPERATIONAL,,5/29/08,NILAND,CA,92257,,,,282.3948975
1480,DREWS,SAN BERNARDINO,45.56,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,"1=10.35, 2=10.35, 3=10.35, 4=10.35",8/14/01,COLTON,CA,92313,,,,435.4915466
1484,"RIVERSIDE ENERGY RESOURCE CENTER, UNITS 3&4",RIVERSIDE,99.00,OIL/GAS,OIL/GAS,NATURAL GAS,"SIMPLE CYCLE, COMBUSTION TURBINE",OPERATIONAL,"3=49.5, 4=49.5",4/1/11,RIVERSIDE,CA,92504,,,,435.4915466
1485,"RIVERSIDE ENERGY RESOURCE CENTER, UNITS 1&2",RIVERSIDE,96.00,OIL/GAS,OIL/GAS,NATURAL GAS,"SIMPLE CYCLE, COMBUSTION TURBINE",OPERATIONAL,"1=48, 2=48",7/26/06,RIVERSIDE,CA,92504,,,,435.4915466
1492,AGUA MANSA,SAN BERNARDINO,49.00,OIL/GAS,OIL/GAS,NATURAL GAS,SIMPLE CYCLE,OPERATIONAL,,5/1/03,COLTON,CA,92313,,,,435.4915466
1505,CENTURY,SAN BERNARDINO,45.56,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,"1=10.75, 2=10.75, 3=10.75, 4=10.75",9/11/01,COLTON,CA,92313,,,,436.0491028
1530,ORANGE GROVE PEAKER,SAN DIEGO,96.00,OIL/GAS,OIL/GAS,NATURAL GAS,SIMPLE CYCLE,OPERATIONAL,,3/1/10,PALA,CA,92059,,,,436.0491028
1549,MMC ESCONDIDO,SAN DIEGO,48.92,OIL/GAS,OIL/GAS,NATURAL GAS,SIMPLE CYCLE,OPERATIONAL,,9/30/01,ESCONDIDO,CA,92025,,,,436.0491028
1586,KEARNY,SAN DIEGO,138.40,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,"1=16, 2A=15, 2B=15, 2C=15, 2D=14, 3A=16, 3B=15, 3C=15, 3D=15",1/1/69,SAN DIEGO,CA,92123,,,,436.0491028
1588,EL CAJON,SAN DIEGO,13.00,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,#1 = /18.0,1/1/68,EL CAJON,CA,92020,,,,436.0491028
1688,WILDFLOWER - INDIGO,RIVERSIDE,135.00,OIL/GAS,OIL/GAS,NATURAL GAS,GREEN FIELD,OPERATIONAL,,7/26/01,NORTH PALM SPRINGS,CA,92258,,,,989.5846558
1695,SENTINEL ENERGY,RIVERSIDE,850.00,OIL/GAS,OIL/GAS,NATURAL GAS,"GAS FIRED, COMBINED CYCLE",OPERATIONAL,,5/1/13,PALM SPRINGS,CA,92282,,,,989.5846558
1729,"CALPEAK BORDER, LLC PHASE I",SAN DIEGO,49.80,OIL/GAS,OIL/GAS,NATURAL GAS,SIMPLE CYCLE,OPERATIONAL,,10/26/01,OTAY MESA,CA,92154,,,,989.5846558
1731,WILDFLOWER - LARKSPUR,SAN DIEGO,90.00,OIL/GAS,OIL/GAS,NATURAL GAS,SIMPLE CYCLE,OPERATIONAL,,7/16/01,SAN DIEGO,CA,92123,,,,989.5846558
1767,WALNUT CREEK ENERGY PARK,LOS ANGELES,500.00,OIL/GAS,OIL/GAS,NATURAL GAS,"GAS FIRED, SIMPLE CYCLE",OPERATIONAL,"100.1 (#1: 12/29/2012, #2: 1/9/2013, #3: 2/8/2013, #4: 2/9/2013, #5: 3/7/2013",12/29/13,CITY OF INDUSTRY,CA,91716,,,EDISON MISSION,224.7675476
1849,CENTER PEAKER,LOS ANGELES,45.00,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,,7/1/07,NORWALK,CA,90650,,,,224.7675476
1876,BARRE PEAKER,ORANGE,45.00,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,,4/1/07,STANTON,CA,90680,,,,224.7675476
1882,LONG BEACH PEAKER,LOS ANGELES,260.00,OIL/GAS,OIL/GAS,NATURAL GAS,"COMBUSTION TURBINE, STEAM TURBINE",OPERATIONAL,,8/1/07,LONG BEACH,CA,90813,,,,224.7675476
12,BIG VALLEY LUMBER CO.,LASSEN,7.50,WTE,BIOMASS,WOODWASTE,STEAM TURBINE,OPERATIONAL,,8/1/83,BIEBER,CA,96009,,,,1261.2954102
20,MUCK VALLEY,LASSEN,26.00,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,12/7/88,PITVILLE,CA,96068,PIT RIVER,PIT RIVER,MALACHA HYDRO LIMITED PARTNERS,1040.1068115
26,MEGA HYDRO (GOOSE VALLEY RANCH),SHASTA,0.28,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,4/8/83,BURNEY,CA,96013,,"GOOSE CREEK, BURNEY CREEK, HAT CREEK",GEORGE P. DENNY,988.7316284
27,HAT CREEK HEREFORD RANCH,SHASTA,0.10,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,12/9/82,HAT CREEK,CA,96040,PIT RIVER,"HAT CREEK, PIT RIVER",ROBERT THOMPSON,974.4058228
29,ROARING CREEK,SHASTA,2.00,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,12/5/86,MONTGOMERY CREEK,CA,96065,ROARING CREEK,"ROARING CREEK, PIT RIVER",ROARING CREEK RANCH MEGA RENEWABLES,410.5900574
30,BURNEY CREEK,SHASTA,3.00,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,3/28/90,BURNEY,CA,96013,,"BURNEY CREEK, PIT RIVER",HIGHLAND HYDRO CONSTRUCTION,996.9495850
31,BURNEY FOREST,SHASTA,20.00,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,10/1/86,BURNEY,CA,96013,,,,981.5287476
32,BURNEY FOREST POWER,SHASTA,31.00,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,10/1/89,BURNEY,CA,96013,,,GENERAL ELECTRIC,981.5287476
33,BURNEY MOUNTAIN POWER,SHASTA,11.00,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,1/1/85,BURNEY,CA,96013,,,ULTRASYSTEMS INC.,981.5287476
34,BLUE LAKE,HUMBOLDT,11.00,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,9/9/10,BLUE LAKE,CA,95525,,,ULTRASYSTEMS INC.,25.2858391
36,CSU HUMBOLDT 1&2,HUMBOLDT,1.08,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,"#1 = .35, #2 = .73",12/2/95,ARCATA,CA,95521,,,,26.9404640
37,HATCHET CREEK,SHASTA,7.00,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,1/5/87,MONTGOMERY CREEK,CA,96065,HATCHET CREEK,"HATCHET CREEK, PIT RIVER",MEGA RENEWABLES,686.1339111
38,COVE,SHASTA,5.00,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,2/20/90,MONTGOMERY CREEK,CA,96001,PIT RIVER,"HATCHET CREEK, PIT RIVER",HIGHLAND CONSTRUCTION,415.1103210
41,MONTGOMERY CREEK,SHASTA,2.60,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,2/28/87,MONTGOMERY CREEK,CA,96065,PIT RIVER,"MONTGOMERY CREEK, PIT RIVER",EL DORADO HYDRO,395.7102966
43,BIDWELL DITCH,SHASTA,2.00,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,2/22/87,HAT CREEK,CA,96040,,"IRRIGATION CONDUCT, LOST CREEK, ,NEAR HAT CREEK",MEGA RENEWABLES,1019.3572388
46,WATER WHEEL RANCH,SHASTA,1.00,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,3/22/84,MONTGOMERY CREEK,CA,96065,,"NORTH FORK LOW COW CREEK, COW CREEK",MCMILLAN HYDRO INC,814.3477783
50,LOST CREEK 1,SHASTA,1.10,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,10/9/89,CASSEL,CA,96016,LOST CREEK,"LOST CREEK, HAT CREEK, PIT RIVER",HIGHLAND HYDRO CONSTRUCTION INC,1151.9067383
51,LOST CREEK 2,SHASTA,1.25,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,6/15/89,HAT CREEK,CA,96040,LOST CREEK,"LOST CREEK, HAT CREEK, PIT RIVER",HIGHLAND HYDRO CONSTRUCTION INC,1170.1989746
59,MEGA HYDRO #1,SHASTA,1.50,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,2/21/86,OAK RUN,CA,96069,SACRAMENTO RIVER,"CLOVER CREEK, COW CREEK, SACRAMENTO RIVER",MEGA HYDRO INC,423.6676941
64,BIG CREEK WATER  WORKS,TRINITY,5.00,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,1/1/87,HYAMPOM,CA,96046,TRINITY RIVER,"BIG CREEK, SOUTH FORK TRINITY RIVER",BIG CREEK WATER WORKS LTD,405.0350037
74,PONDEROSA BAILEY CREEK,SHASTA,1.10,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,2/26/90,MANTON,CA,96059,BAILEY CREEK,"BAILEY CREEK, BATTLE CREEK",HIGHLAND HYDRO CONSTRUCTION INC,1281.9962158
77,SCOTIA,HUMBOLDT,32.50,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,"3=7.5, GEN A=12.5, GEN B=12.5",1/1/89,SCOTIA,CA,95565,,,,43.9552155
78,ANDERSON-SPI,SHASTA,5.50,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,1/1/99,ANDERSON,CA,96007,,,,129.6752777
79,BAILEY CREEK RANCH,SHASTA,1.73,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,5/26/82,MANTON,CA,96059,SACRAMENTO RIVER,"BAILEY CREEK, BATTLE CREEK, SACRAMENTO RIVER",BAILEY CREEK RANCH,825.6986084
80,MILL & SULPHUR CREEK,HUMBOLDT,1.00,HYDROELECTRIC,HYDRO,WATER,,OPERATIONAL,,2/23/88,DINSMORE,CA,95552,SULPHUR CREEK,"SULPHUR CREEK, VAN DUZEN RIVER",MILLS & SULPHUR CREEK POWER PLANT PNSP,752.5657349
84,SHASTA RENEWABLE,SHASTA,6.80,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,12/1/12,ANDERSON,CA,96007,,,,138.2068481
89,DIGGER CREEK RANCH,TEHAMA,0.60,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,5/18/83,MANTON,CA,96059,,"SOUTH DIGGER CREEK, BATTLE CREEK",RUGRAW INC,1063.4871826
91,LASSEN ENERGY,SHASTA,38.80,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,5/1/83,ANDERSON,CA,96007,,,,139.7584076
93,WHEELABRATOR SHASTA,SHASTA,50.00,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,"1=18.3, 2=18.3, 3=18.3, 4=7.85",1/1/87,ANDERSON,CA,96007,,,,147.4402008
97,HONEY LAKE,LASSEN,32.00,WTE,BIOMASS,WOODWASTE,STEAM TURBINE,OPERATIONAL,,7/26/89,WENDEL,CA,96136,,,ZURN/NEPCO,1227.9197998
98,WINEAGLE,LASSEN,1.25,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,,6/11/85,WENDEL,CA,96136,,,"GIBBS & HILL, BARBER-NICHOLS",1223.6320801
99,AMEDEE GEOTHERMAL VENTURE I,LASSEN,2.60,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,"#1=1.5, #2= 1.5",9/11/88,ELK GROVE,CA,96136,,,"GIBBS & HILL, BARBER-NICHOLS",1223.2774658
101,COLLINS PINE CO.,PLUMAS,12.00,WTE,BIOMASS,WOODWASTE,STEAM TURBINE,OPERATIONAL,,1/1/84,CHESTER,CA,96020,,,MCBURNEY,1388.9479981
102,MT. LASSEN POWER,LASSEN,115.00,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,6/1/85,WESTWOOD,CA,96137,,,ULTRASYSTEMS INC.,1543.8242188
120,SPI - QUINCY,PLUMAS,27.50,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,"1=20, 2=7.5",12/1/86,QUINCY,CA,95971,,,WESTERN ENERGY,1055.6090088
126,FORKS OF BUTTE,BUTTE,14.50,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,3/16/92,MAGALIA,CA,95954,BUTTE CREEK,"BUTTE CREEK, SACRAMENTO RIVER",ENERGY GROWTH GROUP,396.6086731
139,SPI - LOYALTON,SIERRA,20.00,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,10/1/89,LOYALTON,CA,96118,,,WESTERN ENERGY,1513.3162842
144,HAYPRESS,SIERRA,10.00,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,"1=5, 2=5",4/11/89,SIERRA CITY,CA,96125,YUBA RIVER,"NORTH YUBA RIVER, JACKSON MEADOW RESERVOIR",SOUTHERN PACIFIC LAND CO,1506.2559815
160,OROVILLE COGEN,BUTTE,8.40,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,12/18/89,OROVILLE,CA,95965,,,,46.6642799
173,MCFADDEN FARM,MENDOCINO,0.35,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,7/1/83,POTTER VALLEY,CA,95469,RUSSIAN RIVER,EAST FORK RUSSIAN RIVER,EUGENE J M MCFADDEN,305.4286499
194,YUBA CITY WWTP,SUTTER,0.14,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,,6/2/89,YUBA CITY,CA,95991,,,,18.6976395
198,YUBA CITY COGEN,SUTTER,49.00,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,4/1/90,YUBA CITY,CA,95993,,,,17.3916759
199,GREENLEAF UNIT TWO,SUTTER,50.00,OIL/GAS,OIL/GAS,NATURAL GAS,COMBUSTION TURBINE,OPERATIONAL,,10/12/89,YUBA CITY,CA,95992,,,,17.1982002
203,WADHAM,COLUSA,29.07,WTE,BIOMASS,AG WASTE,"DIRECT COMBUSTION, RICE BY PRODUCTS",OPERATIONAL,,5/1/90,WILLIAMS,CA,95987,,,NATIONAL ENERGY PRODUCTION CORP,27.9336090
207,INDIAN VALLEY,LAKE,3.01,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,9/15/83,CLEAR LAKE OAKS,CA,95423,,"NORTH FORK CACHE CREEK, SACRAMENTO RIVER, INDIAN VALLY RES.",YOLO COUNTY FC & WCD,452.5429688
209,GREENLEAF UNIT ONE,SUTTER,47.00,OIL/GAS,OIL/GAS,NATURAL GAS,"COMBUSTION TURBINE, STEAM, HEAT RECOVERY",OPERATIONAL,,1/11/89,YUBA CITY,CA,95993,,,,11.9042673
228,CLEAR LAKE,LAKE,2.50,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,9/7/85,CLEAR LAKE,CA,95422,SACRAMENTO RIVER,"CACHE CREEK, SACRAMENTO RIVER",YOLO COUNTY FC & WCD,412.4059753
229,SPI- LINCOLN,PLACER,19.20,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,"2=11.5,  3=1.5",6/1/97,LINCOLN,CA,95648,,,WELLONS INC.,43.3747673
237,RIO BRAVO ROCKLIN,PLACER,35.00,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,5/1/89,LINCOLN,CA,95648,,,,43.6009674
242,AIDLIN,SONOMA,20.00,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,DRY STEAM,OPERATIONAL,,6/16/89,CLOVERDALE,CA,95425,,,GEOTHERMAL ENERGY PARTNERS,577.0024414
245,EAGLE ROCK 11,SONOMA,110.00,GEOTHERMAL,GEOTHERMAL,DRY STEAM,STEAM TURBINE,OPERATIONAL,,5/31/75,CLOVERDALE,CA,95425,,,UNOCAL/MAGMA/THERMAL,788.0045776
246,LAKEVIEW 17,SONOMA,120.00,GEOTHERMAL,GEOTHERMAL,DRY STEAM,STEAM TURBINE,OPERATIONAL,,12/18/82,CLOVERDALE,CA,95425,,,UNOCAL/MAGMA/THERMAL,1034.4371338
251,RIDGE LINE 7 & 8,SONOMA,110.00,GEOTHERMAL,GEOTHERMAL,DRY STEAM,STEAM TURBINE,OPERATIONAL,"1=55, 2=55",1/1/72,CLOVERDALE,CA,95425,,,UNOCAL/MAGMA/THERMAL,971.6654053
252,MCCABE  5 & 6,SONOMA,110.00,GEOTHERMAL,GEOTHERMAL,DRY STEAM,STEAM TURBINE,OPERATIONAL,"6=55, 7=55",12/1/71,CLOVERDALE,CA,95425,,,UNOCAL/MAGMA/THERMAL,619.4825439
253,COBB CREEK,SONOMA,110.00,GEOTHERMAL,GEOTHERMAL,DRY STEAM,DRY STEAM,OPERATIONAL,,3/1/79,CLOVERDALE,CA,95425,,,UNOCAL/MAGMA/THERMAL,859.1808472
261,SONOMA 3,LAKE,72.00,GEOTHERMAL,GEOTHERMAL,DRY STEAM,,OPERATIONAL,,12/1/83,MIDDLETOWN,CA,95461,,,,1115.0550537
262,CALISTOGA 19,LAKE,97.00,GEOTHERMAL,GEOTHERMAL,DRY STEAM,,OPERATIONAL,"1= 48.5, 48.5",3/14/84,MIDDLETOWN,CA,95461,,,SANTA FE GEOTHERMAL,1076.8466797
265,WEST FORD FLAT 4,LAKE,28.80,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,,12/11/88,MIDDLETOWN,CA,95461,,,GEYSERS GEOTHERMAL,757.9686890
268,SULPHUR SPRINGS 14,SONOMA,117.50,GEOTHERMAL,GEOTHERMAL,DRY STEAM,STEAM TURBINE,OPERATIONAL,,9/12/80,CLOVERDALE,CA,95425,,,UNOCAL/MAGMA/THERMAL,580.6890869
269,GRANT 20,SONOMA,120.00,GEOTHERMAL,GEOTHERMAL,DRY STEAM,STEAM TURBINE,OPERATIONAL,,10/18/85,CLOVERDALE,CA,95425,,,UNOCAL/MAGMA/THERMAL,864.6250610
271,BIG GEYSER 13 & 16,LAKE,95.00,GEOTHERMAL,GEOTHERMAL,DRY STEAM,STEAM TURBINE,OPERATIONAL,#1 = /139.8,9/12/80,CLOVERDALE,CA,95425,,,CALPINE CORPORATION,988.5869751
272,SOCRATES 18,SONOMA,120.00,GEOTHERMAL,GEOTHERMAL,DRY STEAM,STEAM TURBINE,OPERATIONAL,,2/15/83,CLOVERDALE,CA,95425,,,UNOCAL/MAGMA/THERMAL,822.1127319
273,QUICK SILVER 16,LAKE,120.00,GEOTHERMAL,GEOTHERMAL,DRY STEAM,STEAM TURBINE,OPERATIONAL,,10/1/85,CLOVERDALE,CA,95425,,,CALPINE CORPORATION,717.8203125
277,BEAR CANYON 2,LAKE,22.00,GEOTHERMAL,GEOTHERMAL,GEOTHERMAL,STEAM TURBINE,OPERATIONAL,"1=11.5, 2=11.5",9/6/88,MIDDLETOWN,CA,95461,,,SANTA ROSA GEOTHERMAL CO.,560.1117554
291,WOODLAND,YOLO,28.00,WTE,BIOMASS,AG & WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,8/1/89,WOODLAND,CA,95776,,,,17.9157619
300,MM YOLO POWER LLC FACILITY,YOLO,3.66,WTE,LANDFILL GAS,LANDFILL GAS,RECIPROCATING ENGINE,OPERATIONAL,"1-4=2.4, 5=.45",12/1/98,DAVIS,CA,95616,,,,7.9294701
302,UC DAVIS MEDICAL CENTER,SACRAMENTO,30.00,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,3/26/82,SACRAMENTO,CA,95852,,,,8.4000540
327,MULE CREEK STATE  PRISON,AMADOR,3.00,OIL/GAS,OIL/GAS,NATURAL GAS,INTERNAL COMBUSTION ENGINE,OPERATIONAL,"#1=1.5, #2=1.5",1/1/89,IONE,CA,95640,,,,89.0956726
328,BUENA VISTA,AMADOR,38.00,WTE,BIOMASS,AG WASTE,STEAM TURBINE,OPERATIONAL,,1/1/10,IONE,CA,95640,,,,90.6169434
335,CITY OF VACAVILLE - COMMUNITY CENTER,SOLANO,0.45,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,,7/9/86,VACAVILLE,CA,95687,,,,50.3441010
373,SPI- SONORA,TUOLUMNE,7.50,WTE,BIOMASS,WOODWASTE,STEAM TURBINE,OPERATIONAL,,5/29/01,SONORA,CA,95373,,,WYATT ENGINEERING,684.1236572
377,STOCKTON WWTP,SAN JOAQUIN,1.35,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,,11/8/89,STOCKTON,CA,95205,,,,4.7022529
379,STOCKTON COGEN 1,SAN JOAQUIN,48.00,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,3/13/14,STOCKTON,CA,95206-4209,,,,6.4018745
380,CORN PRODUCTS,SAN JOAQUIN,2.80,OIL/GAS,OIL/GAS,NATURAL GAS,GAS TURBINE,OPERATIONAL,,3/1/84,STOCKTON,CA,95206,,,,5.2788358
382,PACIFIC ULTRAPOWER CHINESE  STATION,TUOLUMNE,19.80,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,6/4/85,JAMESTOWN,CA,95327,,,ULTRASYSTEMS INC.,426.8242188
392,TRACY BIOMASS,SAN JOAQUIN,23.00,WTE,BIOMASS,WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,4/26/90,TRACY,CA,95377,,,,37.6037941
399,MAMMOTH-PACIFIC II,MONO,15.00,GEOTHERMAL,GEOTHERMAL,HYDROTHERMAL,BINARY CYCLE,OPERATIONAL,"1=5, 2=5, 3=5",12/1/90,MAMMOTH LAKES,CA,93546,,,THE BEN HOLT COMPANY,2220.5197754
400,PLES1,MONO,15.00,GEOTHERMAL,GEOTHERMAL,HYDROTHERMAL,BINARY CYCLE,OPERATIONAL,"1=5, 2=5, 3=5",12/1/90,MAMMOTH LAKES,CA,93546,,,THE BEN HOLT COMPANY,2216.8237305
401,MAMMOTH-PACIFIC I,MONO,10.00,GEOTHERMAL,GEOTHERMAL,HYDROTHERMAL,BINARY CYCLE,OPERATIONAL,"1=5, 2=5",12/22/90,MAMMOTH LAKES,CA,93546,,,THE BEN HOLT COMPANY,2224.6408691
415,HI HEAD HYDRO - PIUTE CREEK,MONO,0.35,HYDROELECTRIC,HYDRO,HYDRO,RUN-OF-RIVER,OPERATIONAL,,5/1/82,BISHOP,CA,93642,,,,1309.4210205
420,MERCED ID - PARKER,MERCED,2.69,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,#1 = /2.7,9/23/81,MERCED,CA,95340,MERCED RIVER,"MAIN CANAL, MERCED MIDDLE CANAL, 2 MI SOUTH OF MERCED RIVER",MERCED IRRIGATION DISTRICT,85.9187469
422,DEEP SPRINGS COLLEGE,INYO,0.10,HYDROELECTRIC,HYDRO,HYDRO,RUN-OF-RIVER,OPERATIONAL,,11/22/88,BIG PINE,CA,93514,,,,1592.7713623
424,DESERT POWER CO.,INYO,0.95,HYDROELECTRIC,HYDRO,HYDRO,RUN-OF-RIVER,OPERATIONAL,,7/14/83,BISHOP,CA,93514,,,,1263.3767090
428,FAIRFIELD,MERCED,0.90,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,#1 = 0.9,8/2/83,MERCED,CA,95340,SAN JOAQUIN VALLEY FLOOR,"FAIRFIELD & LE GRAND CANAL, SOUTH OF YOSEMITE LAKE (BEAR CK)",MERCED IRRIGATION DISTRICT,76.4006195
430,SAN JOAQUIN POWER CO.,MERCED,10.75,OIL/GAS,OIL/GAS,NATURAL GAS,,OPERATIONAL,,4/19/91,WINTON,CA,95388,,,,46.8776550
441,EL NIDO,MERCED,12.50,WTE,BIOMASS,AG & WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,6/1/11,EL NIDO,CA,95340,,,,44.1089363
444,MADERA CANAL 1923,MADERA,0.93,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,4/1/86,MADERA,CA,93637,SAN JOAQUIN RIVER,"MADERA CANAL,  SAN JOAQUIN RIVER",,97.6891251
447,MADERA CANAL 1302,MADERA,0.42,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,4/16/86,MADERA,CA,93637,MADERA IRRIGATION CANAL,"MADERA CANAL,  FRESNO RIVER",MADERA-CHOWCHILLA POWER AUTHORITY,106.5055847
449,CHOWCHILLA BIOMASS II,MADERA,10.50,WTE,BIOMASS,AG & WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,2/1/90,CHOWCHILLA,CA,93610,,,,70.9486923
450,CHOWCHILLA BIOMASS,MADERA,12.50,WTE,BIOMASS,AG & WOODWASTE,DIRECT COMBUSTION,OPERATIONAL,,1/1/08,CHOWCHILLA,CA,93610,,,,70.4839325
454,MADERA CANAL 1174,MADERA,0.56,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,4/11/86,MADERA,CA,93637,SAN JOAQUIN RIVER,"MADERA CANAL,  SAN JOAQUIN RIVER",,101.3159256
455,MADERA CANAL 980,MADERA,3.71,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,,2/2/85,MADERA,CA,93637,SAN JOAQUIN RIVER,"MADERA CANAL,  SAN JOAQUIN RIVER",,114.2549973
459,DINOSAUR POINT WIND FARM,MERCED,17.40,WIND,WIND,WIND,WIND TURBINE,OPERATIONAL,0.105,6/14/88,LOS BANOS,CA,93635,,,,426.9822693
463,FRIANT,MADERA,25.00,HYDROELECTRIC,HYDRO,WATER,HYDRO,OPERATIONAL,"1=15, 2=8, 3=2",4/16/85,TERRA BELLA,CA,93270,FEATHER RIVER OR SAN JOAQUIN RIVER,FRIANT DAM,,150.8532410
